mjd, filter, maglim 
58713.24997204, i, 22.3910335865818 
58713.24997204, i, 22.4014702354859 
58713.24997204, i, 22.329990794012 
58713.24997204, i, 13.6297046659031 
58713.24997204, i, 22.3609089642766 
58713.24997204, i, 22.3788406859545 
58713.24997204, i, 22.3706007527554 
58713.24997204, i, 22.3820383924451 
58713.24997204, i, 22.3519453558496 
58713.24997204, i, 22.3108309066065 
58713.24997204, i, 22.3983520976568 
58713.24997204, i, 22.2755672546712 
58713.24997204, i, 22.3575840258615 
58713.24997204, i, 22.377197004058 
58713.24997204, i, 22.3287378079138 
58713.24997204, i, 22.4070988378917 
58713.24997204, i, 22.414236049624 
58713.24997204, i, 22.4088057964199 
58713.24997204, i, 22.3561327917804 
58713.24997204, i, 22.3505143845844 
58713.24580926, i, 22.3734118498655 
58713.24580926, i, 22.450916487682 
58713.24580926, i, 22.3747163499665 
58713.24580926, i, 22.4352116051738 
58713.24580926, i, 22.424286888579 
58713.24580926, i, 22.4776052662807 
58713.24580926, i, 22.4527102410579 
58713.24580926, i, 22.4592513502773 
58713.24580926, i, 22.4620410307496 
58713.24580926, i, 22.4722615817722 
58713.24580926, i, 22.4439192270782 
58713.24580926, i, 22.4510875081549 
58713.24580926, i, 22.4488000388202 
58713.24580926, i, 22.4648226790479 
58713.24580926, i, 22.4203166495588 
58713.24580926, i, 22.3653978999803 
58713.24580926, i, 22.4334412507873 
58713.24580926, i, 22.4717315314109 
58713.24580926, i, 22.3864324486069 
58713.24580926, i, 22.4458449401475 
58713.24580926, i, 22.4497171378606 
58713.24580926, i, 22.4519992088267 
58713.24580926, i, 22.4501647261376 
58713.24580926, i, 22.4368069024963 
58713.24580926, i, 22.4256160873898 
58713.24580926, i, 22.3899032732799 
58713.24580926, i, 22.4064774396062 
58713.24580926, i, 22.427079976502 
58713.24580926, i, 22.3972032033196 
58713.24580926, i, 22.4294318979958 
58713.24580926, i, 22.4102589735813 
58713.24580926, i, 22.4195982923461 
58713.24580926, i, 22.4182408280256 
58713.24580926, i, 22.4141536438403 
58713.24580926, i, 22.4520530841551 
58713.24580926, i, 22.470612702567 
58713.24580926, i, 22.4301646961863 
58713.24580926, i, 22.3601684393027 
58713.24580926, i, 22.4203087934949 
58713.24580926, i, 22.4657915263475 
58713.24580926, i, 22.4317570479205 
58713.24580926, i, 22.4233856723589 
58713.24580926, i, 22.4516125728784 
58713.24580926, i, 22.4550318355909 
58713.24580926, i, 22.4691985833055 
58713.24580926, i, 22.4188897453151 
58713.24580926, i, 22.4222673525963 
58713.24580926, i, 22.4424973251087 
58713.24580926, i, 22.3981894847783 
58713.24580926, i, 22.4364864291844 
58713.24580926, i, 22.4414117592143 
58713.24580926, i, 22.4373058885021 
58713.24580926, i, 22.457929077735 
58713.24580926, i, 22.4390596960405 
58713.24580926, i, 22.3715014793642 
58713.24580926, i, 22.36833284336 
58713.24580926, i, 22.3671986888 
58713.24580926, i, 22.3957218333763 
58713.24732156, z, 22.6850526464306 
58713.24732156, z, 22.6762308820896 
58713.25147718, z, 22.6387173887579 
58713.25147718, z, 22.6321290654825 
58713.24732156, z, 22.6816384807278 
58713.24732156, z, 22.6345980996015 
58713.24732156, z, 22.6750061197787 
58713.24732156, z, 22.683055755277 
58713.24732156, z, 22.6798010175425 
58713.24732156, z, 22.661019533149 
58713.24732156, z, 22.683590108148 
58713.24732156, z, 22.6948135533443 
58713.24732156, z, 22.6668518504331 
58713.24732156, z, 22.684533938761 
58713.24732156, z, 22.7041920789191 
58713.24732156, z, 22.6837470596031 
58713.24732156, z, 22.703093976113 
58713.24732156, z, 22.6906787441896 
58713.24732156, z, 22.6821300379471 
58713.24732156, z, 22.6827140606984 
58713.24732156, z, 22.6408461309871 
58713.24732156, z, 22.6862316843966 
58713.24732156, z, 22.6741921834421 
58713.24732156, z, 22.6481039655608 
58713.24732156, z, 22.6624301050229 
58713.24732156, z, 22.6191157758044 
58713.24732156, z, 22.6860320762728 
58713.24732156, z, 22.6967441051014 
58713.24732156, z, 22.6676821593949 
58713.24732156, z, 22.6734453918202 
58713.24732156, z, 22.6738782001606 
58713.24732156, z, 22.7013001133872 
58713.24732156, z, 22.6696751523 
58713.24732156, z, 22.6850308674574 
58713.24732156, z, 22.6993760073208 
58713.24732156, z, 22.6788371254906 
58713.24732156, z, 22.6676727724559 
58713.24732156, z, 14.5984249774177 
58713.24732156, z, 22.6917035636971 
58713.24732156, z, 22.6968330699829 
58713.24732156, z, 22.6740255949022 
58713.24732156, z, 22.6832728303708 
58713.24732156, z, 22.6859488732052 
58713.24732156, z, 22.6696788897808 
58713.25147718, z, 22.6896101413358 
58713.24732156, z, 22.6925179952627 
58713.24732156, z, 22.6871058018346 
58713.24732156, z, 22.6805749243284 
58713.24732156, z, 22.6824184378111 
58713.24732156, z, 22.6945294243964 
58713.24732156, z, 22.6803246713827 
58713.24732156, z, 22.6513226280558 
58713.24732156, z, 22.6698166419875 
58713.25147718, z, 22.6576652294715 
58713.24732156, z, 22.6932476442162 
58713.24732156, z, 22.6547371508518 
58713.24732156, z, 22.6769466811065 
58713.24732156, z, 22.6716901517684 
58713.24732156, z, 22.6675233545223 
58713.24732156, z, 22.6345433834389 
58713.24732156, z, 22.6923882375763 
58713.24732156, z, 22.6694562015167 
58713.24732156, z, 22.6426969543121 
58713.25147718, z, 22.6607452107634 
58713.25147718, z, 22.6523831652784 
58713.24732156, z, 22.6985701079381 
58713.25147718, z, 22.6934726401051 
58713.25147718, z, 22.6740905981651 
58713.25147718, z, 22.6556953943759 
58713.25147718, z, 22.6790785402022 
58713.25147718, z, 22.6615307987873 
58713.25147718, z, 22.6446632941784 
58713.25147718, z, 22.6782520587733 
58713.25147718, z, 22.6577744871261 
58713.25147718, z, 22.6679404247064 
58713.25147718, z, 22.6919725712358 
58713.25147718, z, 22.6637325491267 
58713.25147718, z, 22.6734466232386 
58713.25147718, z, 22.6847520830977 
58713.25147718, z, 22.6424211868127 
58713.25147718, z, 22.6877609702855 
58713.25147718, z, 22.6888686443299 
58713.25147718, z, 22.6731425685226 
58713.25147718, z, 22.5911293552629 
58713.25147718, z, 22.6995416644492 
58713.25147718, z, 22.6388620624327 
58713.25147718, z, 22.6784816658712 
58713.25147718, z, 22.6051481388858 
58713.25147718, z, 22.6512132432063 
58713.25147718, z, 22.6303777352501 
58713.25147718, z, 22.6703468021201 
58713.25147718, z, 22.6291308629715 
58713.25147718, z, 22.6756421981988 
58713.25147718, z, 22.6769376223678 
58713.25147718, z, 22.6564194055459 
58713.25147718, z, 22.656995542274 
58713.25147718, z, 22.698156940689 
58713.25147718, z, 22.655905667474 
58713.25147718, z, 22.6843292292134 
58713.25147718, z, 22.6540140281732 
58713.25147718, z, 22.6775451161318 
58713.25147718, z, 22.6719892147039 
58713.25147718, z, 22.6683883042168 
58713.25147718, z, 22.6432770177113 
58713.25147718, z, 22.6984553795345 
58713.25147718, z, 22.6781550649902 
58713.25147718, z, 22.6865452699426 
58713.25147718, z, 22.680975908091 
58713.25147718, z, 22.6454278206187 
58713.25147718, z, 22.7044942968307 
58713.25147718, z, 22.6268569586383 
58713.25147718, z, 22.6755474643177 
58713.25147718, z, 22.6799452078341 
58713.25147718, z, 22.6764718854692 
58713.25147718, z, 22.6466469832846 
58713.25147718, z, 22.6748735344868 
58713.25147718, z, 22.6833977456891 
58713.25147718, z, 22.6609234763103 
58713.259765, z, 22.7355241574207 
58713.259765, z, 22.796311038602 
58713.259765, z, 22.7992976297736 
58713.259765, z, 22.7652270888506 
58713.259765, z, 22.8077314091264 
58713.259765, z, 22.7827362159593 
58713.259765, z, 22.8179030234173 
58713.259765, z, 22.8110294628668 
58713.259765, z, 22.8173878446249 
58713.259765, z, 22.8095240971609 
58713.259765, z, 22.8057943824843 
58713.259765, z, 22.8107835125704 
58713.259765, z, 22.7925513228135 
58713.259765, z, 22.7960993092377 
58713.259765, z, 22.8252838372001 
58713.259765, z, 22.8168821631078 
58713.259765, z, 22.7481587212748 
58713.259765, z, 22.7751893623548 
58713.259765, z, 22.8271566461191 
58713.259765, z, 22.7971417874154 
58713.259765, z, 22.7634724451069 
58713.259765, z, 22.7829468589303 
58713.259765, z, 22.8077174956366 
58713.259765, z, 22.8287803704675 
58713.259765, z, 22.8019392816314 
58713.259765, z, 22.7931452588719 
58713.259765, z, 22.8002162437446 
58713.259765, z, 22.8191879659631 
58713.259765, z, 22.7640309931315 
58713.259765, z, 22.7974572643415 
58713.259765, z, 22.8236424279114 
58713.259765, z, 22.7635712065605 
58713.259765, z, 22.8170809962876 
58713.259765, z, 22.8158041026442 
58713.259765, z, 22.8100042410139 
58713.259765, z, 22.7789394824294 
58713.259765, z, 22.8145862228693 
58713.259765, z, 22.8247764602416 
58713.259765, z, 22.793919456338 
58713.259765, z, 22.8010444256261 
58713.259765, z, 22.8306047356553 
58713.259765, z, 22.8289950937508 
58713.259765, z, 22.8019358894512 
58713.259765, z, 22.8110969916464 
58713.259765, z, 22.7515710997518 
58713.259765, z, 22.8315665550768 
58713.259765, z, 22.8189638910878 
58713.259765, z, 22.7482520507673 
58713.259765, z, 22.786070852265 
58713.259765, z, 22.7771743744121 
58713.259765, z, 22.8175295058911 
58713.259765, z, 22.8323936349444 
58713.259765, z, 22.8079895259244 
58713.259765, z, 22.7879627565912 
58713.259765, z, 22.8324962075036 
58713.259765, z, 22.8127373057742 
58713.259765, z, 22.8242988251345 
58713.259765, z, 22.7906021419449 
58713.259765, z, 22.7914910781371 
58713.259765, z, 22.7633180925203 
58713.25412963, i, 22.4605779448272 
58713.25412963, i, 22.4794870156027 
58713.25412963, i, 22.5277141636293 
58713.25412963, i, 22.5416858176766 
58713.25412963, i, 22.5146905499776 
58713.25412963, i, 22.4379875212007 
58713.25412963, i, 22.4836707180778 
58713.25412963, i, 22.4792470986053 
58713.25412963, i, 22.5679724950579 
58713.25412963, i, 22.5193678194994 
58713.25412963, i, 22.536870549202 
58713.25412963, i, 22.5705257094947 
58713.25412963, i, 22.5230189015354 
58713.25412963, i, 22.5780461120186 
58713.25412963, i, 22.578282406272 
58713.25412963, i, 22.5509738503951 
58713.25412963, i, 22.5385065186124 
58713.25412963, i, 22.5569660592661 
58713.25412963, i, 22.5398936757508 
58713.25412963, i, 22.5267763105786 
58713.25412963, i, 22.5779969905886 
58713.25412963, i, 22.5664063330823 
58713.25412963, i, 22.5485548027988 
58713.25412963, i, 22.4964601644388 
58713.25412963, i, 22.4963239469591 
58713.25412963, i, 22.5114526001519 
58713.25412963, i, 22.5732919358915 
58713.25412963, i, 22.5683011218623 
58713.25412963, i, 22.5581778855622 
58713.25412963, i, 22.5023723312672 
58713.25412963, i, 22.538310740822 
58713.25412963, i, 22.5350548804648 
58713.25412963, i, 22.5729586834741 
58713.25412963, i, 22.5008091448687 
58713.25412963, i, 22.5269127617894 
58713.25412963, i, 22.5103496718749 
58713.25412963, i, 22.4974482601978 
58713.25412963, i, 22.4669814696691 
58713.25412963, i, 22.5095739921679 
58713.25412963, i, 22.5477437665837 
58713.25412963, i, 22.5590033391098 
58713.25412963, i, 22.5610531639626 
58713.25412963, i, 22.5672810959857 
58713.25412963, i, 22.5361622749717 
58713.25412963, i, 22.5609638092488 
58713.25412963, i, 22.5138329727197 
58713.25412963, i, 22.5517216643205 
58713.25412963, i, 22.554748177563 
58713.25412963, i, 22.4732300131116 
58713.25412963, i, 22.4779910998608 
58713.25412963, i, 22.4709738330715 
58713.25412963, i, 22.4970525951446 
58713.25412963, i, 22.5288019880481 
58713.25412963, i, 22.5501840852865 
58713.25412963, i, 22.5339991833576 
58713.25412963, i, 22.5044557586207 
58713.2582669, i, 22.5866838912878 
58713.2582669, i, 22.6201026561814 
58713.25412963, i, 22.5203154744385 
58713.2556161, z, 22.7392944759383 
58713.25412963, i, 22.521893509379 
58713.2556161, z, 22.768213263974 
58713.2582669, i, 22.5248916450855 
58713.2582669, i, 22.6359293485277 
58713.2582669, i, 22.5020243247381 
58713.2582669, i, 22.5899172432694 
58713.2582669, i, 22.581870376392 
58713.2582669, i, 22.6217306193789 
58713.2582669, i, 22.6094475748891 
58713.2582669, i, 22.6188000758255 
58713.2582669, i, 22.5696805209457 
58713.2582669, i, 22.599889826017 
58713.2582669, i, 22.6346850819099 
58713.2556161, z, 22.734129926241 
58713.2624138, i, 22.5730765367064 
58713.2582669, i, 22.6017601816668 
58713.2556161, z, 22.7302999486503 
58713.2582669, i, 22.6005014294527 
58713.2582669, i, 22.5720069524305 
58713.2582669, i, 22.610447322979 
58713.2582669, i, 22.6106931066489 
58713.2582669, i, 22.4984379873947 
58713.2582669, i, 22.5852265115844 
58713.2582669, i, 22.621883985262 
58713.2582669, i, 22.5253737784832 
58713.2556161, z, 22.7283007857391 
58713.2582669, i, 22.6088537910435 
58713.2556161, z, 22.7297490748221 
58713.2582669, i, 22.6226127986825 
58713.2582669, i, 22.6095508936374 
58713.2582669, i, 22.6009785632584 
58713.2556161, z, 22.7293292321191 
58713.2556161, z, 22.7354767285105 
58713.2582669, i, 22.5540978070922 
58713.2582669, i, 22.6325696045545 
58713.2556161, z, 22.7676336119608 
58713.2556161, z, 22.7573608587091 
58713.2556161, z, 22.7710261736984 
58713.2582669, i, 22.5948112979102 
58713.2582669, i, 22.6127456269046 
58713.2556161, z, 22.7308248417441 
58713.2582669, i, 22.5729885688361 
58713.2582669, i, 22.6305626329841 
58713.2582669, i, 22.5990088519434 
58713.2556161, z, 22.7601399646213 
58713.2582669, i, 22.5928212351754 
58713.2556161, z, 22.5578772177852 
58713.2556161, z, 22.745569686673 
58713.2582669, i, 22.6358070111025 
58713.2582669, i, 22.5628764917303 
58713.2556161, z, 22.7270599661382 
58713.2556161, z, 22.7658729744536 
58713.2582669, i, 22.5404244828678 
58713.2582669, i, 22.5533388566713 
58713.2582669, i, 22.6123993810372 
58713.2582669, i, 22.5670350591367 
58713.2556161, z, 22.731464358283 
58713.2556161, z, 22.753864503706 
58713.2556161, z, 22.7507820869739 
58713.2582669, i, 22.4952191529726 
58713.2556161, z, 22.7488980791248 
58713.2556161, z, 22.7419403495864 
58713.2556161, z, 22.760209636581 
58713.2556161, z, 22.7625518293091 
58713.2582669, i, 22.524147012862 
58713.2556161, z, 22.7281465241031 
58713.2556161, z, 22.7559991292606 
58713.2556161, z, 22.7540499319623 
58713.2582669, i, 22.5215211948006 
58713.2582669, i, 22.5836782817563 
58713.2582669, i, 22.5587017291862 
58713.2582669, i, 22.6125621480445 
58713.2582669, i, 22.646178674795 
58713.2556161, z, 22.7576906847687 
58713.2556161, z, 22.7042745801322 
58713.2582669, i, 22.6210143220963 
58713.2582669, i, 22.5282225604208 
58713.2582669, i, 22.5557224218294 
58713.2556161, z, 22.7612741701133 
58713.2556161, z, 22.7410466243372 
58713.2582669, i, 22.5817518302206 
58713.2582669, i, 22.5938391742964 
58713.2582669, i, 22.6074030238855 
58713.2582669, i, 22.6243935794736 
58713.2582669, i, 22.6038706116331 
58713.2582669, i, 22.5588115356466 
58713.2582669, i, 22.6209074911817 
58713.2556161, z, 22.7114067973407 
58713.2556161, z, 22.6970541272797 
58713.2582669, i, 22.6055141232044 
58713.2556161, z, 22.7536831222146 
58713.2582669, i, 22.6334747796526 
58713.2556161, z, 22.6170602334547 
58713.2556161, z, 22.7306777976846 
58713.2556161, z, 22.6430991815278 
58713.2556161, z, 22.7381048136744 
58713.2556161, z, 22.7295684405596 
58713.2556161, z, 22.7491992402291 
58713.2556161, z, 22.7573075312978 
58713.2556161, z, 22.7463591498806 
58713.2556161, z, 22.7021459028391 
58713.2556161, z, 22.742230827182 
58713.2556161, z, 22.7545203078279 
58713.2624138, i, 22.6429155654295 
58713.2556161, z, 22.7676600977859 
58713.2556161, z, 22.7217965387434 
58713.2556161, z, 22.7581717446534 
58713.2556161, z, 22.729936973102 
58713.2624138, i, 22.6612918737732 
58713.2556161, z, 22.7462245516929 
58713.2582669, i, 22.5863024054633 
58713.2556161, z, 22.7561696984787 
58713.2556161, z, 22.7389634634505 
58713.2624138, i, 22.6881756452287 
58713.2556161, z, 22.7618285389372 
58713.2556161, z, 22.7486755285498 
58713.2624138, i, 22.6432384621798 
58713.2556161, z, 22.7588823986538 
58713.2624138, i, 22.6433061762447 
58713.2624138, i, 22.6262029952927 
58713.2624138, i, 22.6502981147073 
58713.2624138, i, 22.5387953340415 
58713.2556161, z, 22.7589393498144 
58713.2624138, i, 22.6266990039481 
58713.2624138, i, 22.5780803429488 
58713.2624138, i, 22.6212539533865 
58713.2624138, i, 22.5777874495062 
58713.2624138, i, 22.6341734462866 
58713.2624138, i, 22.6376895079641 
58713.2624138, i, 22.6356337579874 
58713.2624138, i, 22.5966584036649 
58713.2624138, i, 22.6032908297944 
58713.2624138, i, 22.6420147055591 
58713.2624138, i, 22.5970029964978 
58713.2624138, i, 22.6160403735838 
58713.2624138, i, 22.6007891895335 
58713.2624138, i, 22.6308892670001 
58713.2624138, i, 22.6197094605909 
58713.2624138, i, 22.6558428828654 
58713.2556161, z, 22.702391751007 
58713.2624138, i, 22.6190043914443 
58713.2624138, i, 22.6030745914363 
58713.2624138, i, 22.5985372954474 
58713.2624138, i, 22.6407837685203 
58713.2624138, i, 22.5922532578699 
58713.2624138, i, 22.6243715409398 
58713.2624138, i, 22.5546044327109 
58713.2624138, i, 22.6659323612277 
58713.2624138, i, 22.6311929137921 
58713.2624138, i, 22.6532575062757 
58713.2624138, i, 22.6251132210126 
58713.2624138, i, 22.6485800884934 
58713.2624138, i, 22.5992505209492 
58713.2624138, i, 22.64550124898 
58713.2624138, i, 22.6455753604804 
58713.2624138, i, 22.6279126987038 
58713.2624138, i, 22.684833883099 
58713.2624138, i, 22.5459983500094 
58713.2624138, i, 22.6598486669524 
58713.2624138, i, 22.62358827504 
58713.2624138, i, 22.6660084892433 
58713.2624138, i, 22.6267537882742 
58713.2624138, i, 22.587972136194 
58713.2624138, i, 22.6687041778795 
58713.2624138, i, 22.5186491792615 
58713.2624138, i, 22.5909767144796 
58713.2624138, i, 22.6579942552722 
58713.2624138, i, 22.5530649508022 
58713.2624138, i, 22.6391893001373 
58713.2624138, i, 22.5976049992 
58713.2624138, i, 22.6131745610868 
58713.2624138, i, 22.6348513532325 
58713.2624138, i, 22.665372710124 
58713.2624138, i, 22.6799272320819 
58713.2624138, i, 22.5910329871977 
